rec_id,invensys_acct_id,invensys_device_type_id,instance_id,occ_mode_id,cooling_temp_set,cooling_temp_max,cooling_temp_min,heating_temp_set,heating_temp_max,heating_temp_min,rec_create_date,rec_last_update_date
307,1332,1,1,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
308,1332,1,1,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
309,1332,1,1,4,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
310,1332,1,1,5,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
311,1332,1,1,6,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
312,1332,1,1,7,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
313,1333,1,0,0,72,77,69,68,71,63,2/28/2006 15:13,4/17/2006 15:05
314,1333,1,0,1,78,83,75,60,63,55,2/28/2006 15:13,4/17/2006 15:05
315,1333,1,0,2,75,80,72,60,63,55,2/28/2006 15:13,4/17/2006 15:05
316,1333,1,0,3,80,85,77,50,53,45,2/28/2006 15:13,4/17/2006 15:05
317,1333,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
318,1333,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
319,1333,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
320,1333,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
321,1334,1,0,0,83,83,83,68,68,68,2/28/2006 15:13,9/21/2006 9:47
322,1334,1,0,1,84,84,84,66,66,66,2/28/2006 15:13,9/21/2006 9:47
323,1334,1,0,2,83,83,83,65,65,65,2/28/2006 15:13,9/21/2006 9:47
324,1334,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
325,1334,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:29
326,1334,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:29
327,1334,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:29
328,1334,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:29
329,1336,1,0,0,95,100,92,65,68,60,2/28/2006 15:13,11/27/2006 1:07
330,1336,1,0,1,95,100,92,40,43,35,2/28/2006 15:13,12/5/2006 6:52
331,1336,1,0,2,95,100,92,50,53,45,2/28/2006 15:13,10/17/2006 17:43
332,1336,1,0,3,95,100,92,45,48,40,2/28/2006 15:13,12/5/2006 6:52
333,1336,1,0,4,95,100,92,65,68,60,2/28/2006 15:13,4/17/2006 15:05
334,1336,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
335,1336,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
336,1336,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
337,1337,1,0,0,78,78,78,70,70,70,2/28/2006 15:13,6/26/2006 15:03
338,1337,1,0,1,78,78,78,70,70,70,2/28/2006 15:13,6/26/2006 15:07
339,1337,1,0,2,78,78,78,64,64,64,2/28/2006 15:13,10/14/2006 17:27
340,1337,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,6/26/2006 15:07
341,1337,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
342,1337,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
343,1337,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
344,1337,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
345,1337,1,1,0,78,78,78,70,70,70,2/28/2006 15:13,6/26/2006 15:03
346,1337,1,1,1,78,78,78,70,70,70,2/28/2006 15:13,6/26/2006 15:07
347,1337,1,1,2,78,78,78,64,64,64,2/28/2006 15:13,10/14/2006 17:27
348,1337,1,1,3,80,80,80,60,60,60,2/28/2006 15:13,6/26/2006 15:07
349,1337,1,1,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
350,1337,1,1,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
351,1337,1,1,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
352,1337,1,1,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
353,1338,1,0,0,80,80,80,62,62,62,2/28/2006 15:13,11/27/2006 4:19
354,1338,1,0,1,80,80,80,48,48,48,2/28/2006 15:13,10/26/2006 2:44
355,1338,1,0,2,80,80,80,58,58,58,2/28/2006 15:13,11/27/2006 4:19
356,1338,1,0,3,85,85,85,48,48,48,2/28/2006 15:13,10/26/2006 2:44
357,1338,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
358,1338,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
359,1338,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
360,1338,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
361,1339,1,0,0,79,84,76,73,76,68,2/28/2006 15:13,4/17/2006 15:05
362,1339,1,0,1,78,83,75,62,65,57,2/28/2006 15:13,4/17/2006 15:05
363,1339,1,0,2,79,84,76,68,71,63,2/28/2006 15:13,4/17/2006 15:05
364,1339,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
365,1339,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
366,1339,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
367,1339,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
368,1339,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
369,1340,1,0,0,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
370,1340,1,0,1,80,85,77,55,58,50,2/28/2006 15:13,9/20/2006 22:23
371,1340,1,0,2,78,83,75,60,63,55,2/28/2006 15:13,4/17/2006 15:05
372,1340,1,0,3,80,85,77,55,58,50,2/28/2006 15:13,4/17/2006 15:05
373,1340,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
374,1340,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
375,1340,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
376,1340,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
377,1341,1,0,0,85,85,85,68,68,68,2/28/2006 15:13,2/28/2006 15:13
378,1341,1,0,1,85,85,85,58,58,58,2/28/2006 15:13,1/10/2007 18:28
379,1341,1,0,2,85,85,85,64,64,64,2/28/2006 15:13,2/28/2006 15:13
380,1341,1,0,3,85,85,85,60,60,60,2/28/2006 15:13,4/4/2006 13:05
381,1341,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
382,1341,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
383,1341,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
384,1341,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
385,1342,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
386,1342,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
387,1342,1,0,2,75,75,75,63,63,63,2/28/2006 15:13,2/28/2006 15:13
388,1342,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
389,1342,1,0,4,89,89,89,65,65,65,2/28/2006 15:13,2/28/2006 15:13
390,1342,1,0,5,89,89,89,67,67,67,2/28/2006 15:13,2/28/2006 15:13
391,1342,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:29
392,1342,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:29
393,1342,1,1,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
394,1342,1,1,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
395,1342,1,1,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
396,1342,1,1,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
397,1342,1,1,4,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:29
398,1342,1,1,5,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:29
399,1342,1,1,6,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:29
400,1342,1,1,7,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:29
401,1343,1,0,0,84,89,84,72,72,67,2/28/2006 15:13,1/7/2007 9:52
402,1343,1,0,1,78,83,75,62,65,57,2/28/2006 15:13,4/17/2006 15:05
403,1343,1,0,2,81,81,81,65,65,65,2/28/2006 15:13,1/5/2007 11:32
404,1343,1,0,3,80,85,77,62,65,57,2/28/2006 15:13,4/22/2006 4:48
405,1343,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
406,1343,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
407,1343,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
408,1343,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
409,1344,1,0,0,95,95,95,74,74,74,2/28/2006 15:13,3/2/2007 11:25
410,1344,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
411,1344,1,0,2,80,80,80,65,65,65,2/28/2006 15:13,4/10/2007 3:17
412,1344,1,0,3,80,80,80,69,69,69,2/28/2006 15:13,10/30/2006 20:16
413,1344,1,0,4,73,73,73,70,70,70,2/28/2006 15:13,4/10/2007 3:17
414,1344,1,0,5,61,61,61,60,60,60,2/28/2006 15:13,7/13/2006 2:27
415,1344,1,0,6,61,61,61,60,60,60,2/28/2006 15:13,7/13/2006 2:27
416,1344,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
417,1345,1,0,0,80,80,80,68,68,68,2/28/2006 15:13,3/20/2007 6:29
418,1345,1,0,1,85,85,85,68,68,68,2/28/2006 15:13,1/10/2007 7:56
419,1345,1,0,2,80,80,80,73,73,73,2/28/2006 15:13,3/20/2007 6:29
420,1345,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
421,1345,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 7:40
422,1345,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 7:40
423,1345,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 7:40
424,1345,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 7:40
425,1360,1,0,0,80,80,80,69,69,69,2/28/2006 15:13,9/29/2006 9:56
426,1360,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
427,1360,1,0,2,75,75,75,62,62,62,2/28/2006 15:13,11/2/2006 2:04
428,1360,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
429,1360,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,5/1/2006 15:26
430,1360,1,0,5,80,80,80,67,67,67,2/28/2006 15:13,4/13/2006 16:56
431,1360,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 15:25
432,1360,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 15:25
433,1361,1,0,0,80,80,80,67,67,67,2/28/2006 15:13,3/20/2007 6:29
434,1361,1,0,1,80,80,80,60,60,60,2/28/2006 15:13,1/10/2007 18:08
435,1361,1,0,2,80,80,80,58,58,58,2/28/2006 15:13,3/20/2007 6:29
436,1361,1,0,3,78,78,78,60,60,60,2/28/2006 15:13,2/28/2006 15:13
437,1361,1,0,4,78,78,78,64,64,64,2/28/2006 15:13,1/10/2007 18:08
438,1361,1,0,5,78,78,78,63,63,63,2/28/2006 15:13,1/10/2007 18:08
439,1361,1,0,6,78,78,78,63,63,63,2/28/2006 15:13,1/10/2007 18:08
440,1361,1,0,7,78,78,78,63,63,63,2/28/2006 15:13,1/10/2007 18:08
441,1362,1,0,0,79,79,79,73,73,73,2/28/2006 15:13,12/15/2006 12:08
442,1362,1,0,1,78,78,78,64,64,64,2/28/2006 15:13,12/15/2006 12:08
443,1362,1,0,2,75,75,75,63,63,63,2/28/2006 15:13,2/28/2006 15:13
444,1362,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
445,1362,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:57
446,1362,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:57
447,1362,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:57
448,1362,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 13:57
449,1363,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
450,1363,1,0,1,68,68,68,64,64,64,2/28/2006 15:13,3/28/2006 16:13
451,1363,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
452,1363,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
453,1363,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 0:29
454,1363,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 0:29
455,1363,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 0:29
456,1363,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 0:29
457,1364,1,0,0,83,83,83,70,70,70,2/28/2006 15:13,9/16/2006 6:23
458,1364,1,0,1,90,90,90,60,60,60,2/28/2006 15:13,4/9/2006 1:04
459,1364,1,0,2,90,90,90,63,63,63,2/28/2006 15:13,12/21/2006 10:08
460,1364,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
461,1364,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
462,1364,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
463,1364,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
464,1364,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:15
465,1365,1,0,0,74,74,74,71,71,71,2/28/2006 15:13,5/24/2006 18:43
466,1365,1,0,1,78,78,78,66,66,66,2/28/2006 15:13,5/24/2006 18:43
467,1365,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
468,1365,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
469,1365,1,0,4,78,78,78,67,67,67,2/28/2006 15:13,5/24/2006 18:43
470,1365,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
471,1365,1,0,6,78,78,78,69,69,69,2/28/2006 15:13,5/24/2006 18:43
472,1365,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
473,1366,1,0,0,78,78,78,70,70,70,2/28/2006 15:13,3/22/2006 5:29
474,1366,1,0,1,85,85,85,70,70,70,2/28/2006 15:13,3/22/2006 5:29
475,1366,1,0,2,82,82,82,62,62,62,2/28/2006 15:13,3/22/2006 5:29
476,1366,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
477,1366,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
478,1366,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
479,1366,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
480,1366,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
481,1367,1,0,0,85,85,85,72,72,72,2/28/2006 15:13,10/26/2006 2:44
482,1367,1,0,1,90,90,90,60,60,60,2/28/2006 15:13,6/26/2006 12:23
483,1367,1,0,2,85,85,85,63,63,63,2/28/2006 15:13,6/26/2006 12:23
484,1367,1,0,3,85,85,85,60,60,60,2/28/2006 15:13,2/28/2006 15:13
485,1367,1,0,4,85,85,85,65,65,65,2/28/2006 15:13,11/1/2006 23:32
486,1367,1,0,5,85,85,85,67,67,67,2/28/2006 15:13,11/1/2006 23:32
487,1367,1,0,6,85,85,85,69,69,69,2/28/2006 15:13,11/1/2006 23:32
488,1367,1,0,7,85,85,85,70,70,70,2/28/2006 15:13,11/1/2006 23:32
489,1368,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
490,1368,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
491,1368,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
492,1368,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
493,1368,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
494,1368,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
495,1368,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
496,1368,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
497,1369,1,0,0,80,85,80,68,68,63,2/28/2006 15:13,10/6/2006 6:52
498,1369,1,0,1,80,85,80,55,55,50,2/28/2006 15:13,6/3/2006 10:11
499,1369,1,0,2,80,85,80,60,60,55,2/28/2006 15:13,10/5/2006 6:40
500,1369,1,0,3,80,85,77,60,63,55,2/28/2006 15:13,4/17/2006 15:05
501,1369,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
502,1369,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
503,1369,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
504,1369,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
505,1370,1,0,0,76,76,76,62,62,62,2/28/2006 15:13,7/25/2006 14:23
506,1370,1,0,1,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
507,1370,1,0,2,80,80,80,58,58,58,2/28/2006 15:13,4/19/2006 10:29
508,1370,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
509,1370,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,4/13/2006 16:16
510,1370,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/13/2006 16:16
511,1370,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/13/2006 16:16
512,1370,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/13/2006 16:16
513,1371,1,0,0,80,85,77,68,71,63,2/28/2006 15:13,5/2/2006 20:26
514,1371,1,0,1,80,85,77,57,60,52,2/28/2006 15:13,4/17/2006 15:05
515,1371,1,0,2,80,85,77,55,58,50,2/28/2006 15:13,4/17/2006 15:05
516,1371,1,0,3,80,85,77,50,53,45,2/28/2006 15:13,4/17/2006 15:05
517,1371,1,0,4,80,85,77,74,77,69,2/28/2006 15:13,5/2/2006 20:26
518,1371,1,0,5,80,85,77,70,73,65,2/28/2006 15:13,4/17/2006 15:05
519,1371,1,0,6,80,85,77,68,71,63,2/28/2006 15:13,4/17/2006 15:05
520,1371,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
521,1372,1,0,0,75,75,75,69,69,69,2/28/2006 15:13,2/28/2006 15:13
522,1372,1,0,1,78,78,78,60,60,60,2/28/2006 15:13,2/28/2006 15:13
523,1372,1,0,2,75,75,75,60,60,60,2/28/2006 15:13,2/28/2006 15:13
524,1372,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
525,1372,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:30
526,1372,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:30
527,1372,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:30
528,1372,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/19/2006 10:30
529,1373,1,0,0,80,80,80,73,73,73,2/28/2006 15:13,3/20/2007 6:29
530,1373,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
531,1373,1,0,2,75,75,75,62,62,62,2/28/2006 15:13,2/28/2006 15:13
532,1373,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
533,1373,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
534,1373,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
535,1373,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
536,1373,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/4/2006 13:05
537,1374,1,0,0,77,77,77,69,69,69,2/28/2006 15:13,9/22/2006 20:03
538,1374,1,0,1,77,77,77,62,62,62,2/28/2006 15:13,1/8/2007 11:29
539,1374,1,0,2,77,77,77,62,62,62,2/28/2006 15:13,1/8/2007 11:29
540,1374,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
541,1374,1,0,4,78,78,78,69,69,69,2/28/2006 15:13,9/22/2006 20:03
542,1374,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,4/6/2006 4:36
543,1374,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,4/6/2006 4:36
544,1374,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,4/6/2006 4:36
545,1376,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
546,1376,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
547,1376,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
548,1376,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
549,1376,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:29
550,1376,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
551,1376,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
552,1376,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
553,1377,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
554,1377,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
555,1377,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
556,1377,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
557,1377,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
558,1377,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
559,1377,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
560,1377,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
561,1381,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
562,1381,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
563,1381,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
564,1381,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
565,1381,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
566,1381,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
567,1381,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
568,1381,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
569,1507,1,0,0,85,85,85,68,68,68,2/28/2006 15:13,3/2/2006 15:14
570,1507,1,0,1,85,85,85,64,64,64,2/28/2006 15:13,3/2/2006 15:14
571,1507,1,0,2,85,85,85,60,60,60,2/28/2006 15:13,3/2/2006 15:14
572,1507,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
573,1507,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
574,1507,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
575,1507,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
576,1507,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/2/2006 15:14
577,1508,1,0,0,72,72,72,68,68,68,2/28/2006 15:13,2/28/2006 15:13
578,1508,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
579,1508,1,0,2,75,75,75,65,65,65,2/28/2006 15:13,2/28/2006 15:13
580,1508,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
581,1508,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
582,1508,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
583,1508,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
584,1508,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/22/2006 5:30
585,1509,1,0,0,78,88,75,72,75,62,2/28/2006 15:13,1/6/2007 10:24
586,1509,1,0,1,78,83,75,45,48,40,2/28/2006 15:13,4/17/2006 15:05
587,1509,1,0,2,75,80,72,50,53,45,2/28/2006 15:13,4/17/2006 15:05
588,1509,1,0,3,80,85,77,50,53,45,2/28/2006 15:13,4/17/2006 15:05
589,1509,1,0,4,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
590,1509,1,0,5,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
591,1509,1,0,6,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
592,1509,1,0,7,78,83,75,68,71,63,2/28/2006 15:13,4/17/2006 15:05
593,1511,1,0,0,74,74,74,69,69,69,2/28/2006 15:13,3/28/2007 1:37
594,1511,1,0,1,80,80,80,67,67,67,2/28/2006 15:13,1/19/2007 1:28
595,1511,1,0,2,73,73,73,62,62,62,2/28/2006 15:13,3/28/2007 1:37
596,1511,1,0,3,80,80,80,58,58,58,2/28/2006 15:13,8/28/2006 16:27
597,1511,1,0,4,89,89,89,70,70,70,2/28/2006 15:13,11/2/2006 1:40
598,1511,1,0,5,89,89,89,70,70,70,2/28/2006 15:13,3/2/2006 15:14
599,1511,1,0,6,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 15:25
600,1511,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 15:25
601,1512,1,0,0,80,80,80,68,68,68,2/28/2006 15:13,2/9/2007 0:16
602,1512,1,0,1,78,78,78,65,65,65,2/28/2006 15:13,2/28/2006 15:13
603,1512,1,0,2,80,80,80,65,65,65,2/28/2006 15:13,10/13/2006 10:39
604,1512,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
605,1512,1,0,4,80,80,80,65,65,65,2/28/2006 15:13,10/13/2006 10:39
606,1512,1,0,5,80,80,80,66,66,66,2/28/2006 15:13,10/9/2006 10:04
607,1512,1,0,6,80,80,80,67,67,67,2/28/2006 15:13,10/13/2006 10:39
608,1512,1,0,7,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 14:45
609,1513,1,0,0,72,72,72,66,66,66,2/28/2006 15:13,2/28/2006 15:13
610,1513,1,0,1,78,78,78,62,62,62,2/28/2006 15:13,2/28/2006 15:13
611,1513,1,0,2,75,75,75,64,64,64,2/28/2006 15:13,2/28/2006 15:13
612,1513,1,0,3,80,80,80,60,60,60,2/28/2006 15:13,2/28/2006 15:13
613,1513,1,0,4,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
614,1513,1,0,5,78,78,78,68,68,68,2/28/2006 15:13,3/31/2006 7:01
