Name, NumPhases, Bus, phases, Voltage, status, model, connection, kW, PF
302369B0a, 1, SX3197643B, a, 120,  variable, 1, wye,  8.87313655495644, 0.97 
302369B0b, 1, SX3197643B, b, 120,  variable, 1, wye,  0.856863445043563, 0.97 
302370B0a, 1, SX3122823B, a, 120,  variable, 1, wye,  1.07503661692142, 0.97 
302370B0b, 1, SX3122823B, b, 120,  variable, 1, wye,  8.65496338307858, 0.97 
302373B0a, 1, SX2766726B, a, 120,  variable, 1, wye,  1.15133367538452, 0.97 
302373B0b, 1, SX2766726B, b, 120,  variable, 1, wye,  4.68866632461548, 0.97 
302374B0a, 1, SX2785526B, a, 120,  variable, 1, wye,  3.37395503520966, 0.97 
302374B0b, 1, SX2785526B, b, 120,  variable, 1, wye,  2.46604496479034, 0.97 
302375B0a, 1, SX2973162B, a, 120,  variable, 1, wye,  2.63841029167175, 0.97 
302375B0b, 1, SX2973162B, b, 120,  variable, 1, wye,  3.20158970832825, 0.97 
302392A0a, 1, SX3010570A, a, 120,  variable, 1, wye,  5.15883908510208, 0.97 
302392A0b, 1, SX3010570A, b, 120,  variable, 1, wye,  0.161160914897919, 0.97 
302400A0a, 1, SX2991919A, a, 120,  variable, 1, wye,  2.30466396331787, 0.97 
302400A0b, 1, SX2991919A, b, 120,  variable, 1, wye,  3.01533603668213, 0.97 
302402A0a, 1, SX3122824A, a, 120,  variable, 1, wye,  3.60901305913925, 0.97 
302402A0b, 1, SX3122824A, b, 120,  variable, 1, wye,  1.71098694086075, 0.97 
302405A0a, 1, SX2860489A, a, 120,  variable, 1, wye,  5.17799458026886, 0.97 
302405A0b, 1, SX2860489A, b, 120,  variable, 1, wye,  0.14200541973114, 0.97 
302410A0a, 1, SX3104131A, a, 120,  variable, 1, wye,  1.63805489718914, 0.97 
302410A0b, 1, SX3104131A, b, 120,  variable, 1, wye,  7.23194510281086, 0.97 
302412A0a, 1, SX3048210A, a, 120,  variable, 1, wye,  9.3057895898819, 0.97 
302412A0b, 1, SX3048210A, b, 120,  variable, 1, wye,  3.9942104101181, 0.97 
302468A0a, 1, SX2897778A, a, 120,  variable, 1, wye,  1.40163693726063, 0.97 
302468A0b, 1, SX2897778A, b, 120,  variable, 1, wye,  2.14836306273937, 0.97 
302469A0a, 1, SX3104132A, a, 120,  variable, 1, wye,  2.80031846523285, 0.97 
302469A0b, 1, SX3104132A, b, 120,  variable, 1, wye,  2.51968153476715, 0.97 
302471A0a, 1, SX3085402A, a, 120,  variable, 1, wye,  8.88826597332954, 0.97 
302471A0b, 1, SX3085402A, b, 120,  variable, 1, wye,  4.41173402667046, 0.97 
302473A0a, 1, SX2804252A, a, 120,  variable, 1, wye,  0.624141354560852, 0.97 
302473A0b, 1, SX2804252A, b, 120,  variable, 1, wye,  8.24585864543915, 0.97 
302474A0a, 1, SX3048214A, a, 120,  variable, 1, wye,  0.604771621823311, 0.97 
302474A0b, 1, SX3048214A, b, 120,  variable, 1, wye,  8.26522837817669, 0.97 
302507B0a, 1, SX3235275B, a, 120,  variable, 1, wye,  3.89308312058449, 0.97 
302507B0b, 1, SX3235275B, b, 120,  variable, 1, wye,  5.83691687941551, 0.97 
302508C0a, 1, SX2897779C, a, 120,  variable, 1, wye,  6.26153873741627, 0.97 
302508C0b, 1, SX2897779C, b, 120,  variable, 1, wye,  3.90846126258373, 0.97 
302509C0a, 1, SX2804261C, a, 120,  variable, 1, wye,  4.71142852306366, 0.97 
302509C0b, 1, SX2804261C, b, 120,  variable, 1, wye,  1.38857147693634, 0.97 
302510C0a, 1, SX3178980C, a, 120,  variable, 1, wye,  3.53564311861992, 0.97 
302510C0b, 1, SX3178980C, b, 120,  variable, 1, wye,  2.56435688138008, 0.97 
302514A0a, 1, SX2973164A, a, 120,  variable, 1, wye,  0.935498124361038, 0.97 
302514A0b, 1, SX2973164A, b, 120,  variable, 1, wye,  2.61450187563896, 0.97 
302637A0a, 1, SX2748132A, a, 120,  variable, 1, wye,  0.438070690631866, 0.97 
302637A0b, 1, SX2748132A, b, 120,  variable, 1, wye,  4.88192930936813, 0.97 
302672C0a, 1, SX3254205C, a, 120,  variable, 1, wye,  4.59419849395752, 0.97 
302672C0b, 1, SX3254205C, b, 120,  variable, 1, wye,  5.57580150604248, 0.97 
302673A0a, 1, SX3010569A, a, 120,  variable, 1, wye,  7.3609078347683, 0.97 
302673A0b, 1, SX3010569A, b, 120,  variable, 1, wye,  5.93909216523171, 0.97 
302674A0a, 1, SX2673321A, a, 120,  variable, 1, wye,  4.93276358962059, 0.97 
302674A0b, 1, SX2673321A, b, 120,  variable, 1, wye,  3.93723641037941, 0.97 
302675A0a, 1, SX2954354A, a, 120,  variable, 1, wye,  7.20438221156597, 0.97 
302675A0b, 1, SX2954354A, b, 120,  variable, 1, wye,  1.66561778843403, 0.97 
302676A0a, 1, SX2710519A, a, 120,  variable, 1, wye,  2.44636772871017, 0.97 
302676A0b, 1, SX2710519A, b, 120,  variable, 1, wye,  1.10363227128983, 0.97 
302677A0a, 1, SX3066819A, a, 120,  variable, 1, wye,  7.1874820047617, 0.97 
302677A0b, 1, SX3066819A, b, 120,  variable, 1, wye,  1.6825179952383, 0.97 
302678A0a, 1, SX3029499A, a, 120,  variable, 1, wye,  0.456350570917129, 0.97 
302678A0b, 1, SX3029499A, b, 120,  variable, 1, wye,  3.09364942908287, 0.97 
302679A0a, 1, SX2897772A, a, 120,  variable, 1, wye,  1.68043277025223, 0.97 
302679A0b, 1, SX2897772A, b, 120,  variable, 1, wye,  3.63956722974777, 0.97 
302731A0a, 1, SX3122826A, a, 120,  variable, 1, wye,  6.7883910703659, 0.97 
302731A0b, 1, SX3122826A, b, 120,  variable, 1, wye,  2.08160892963409, 0.97 
302732A0a, 1, SX2691953A, a, 120,  variable, 1, wye,  0.37362966299057, 0.97 
302732A0b, 1, SX2691953A, b, 120,  variable, 1, wye,  4.94637033700943, 0.97 
302733A0a, 1, SX2860491A, a, 120,  variable, 1, wye,  0.472933810949326, 0.97 
302733A0b, 1, SX2860491A, b, 120,  variable, 1, wye,  3.07706618905067, 0.97 
302733B0a, 1, SX2860491B, a, 120,  variable, 1, wye,  2.89735998570919, 0.97 
302733B0b, 1, SX2860491B, b, 120,  variable, 1, wye,  11.6926400142908, 0.97 
302734A0a, 1, SX2991922A, a, 120,  variable, 1, wye,  3.60159331321716, 0.97 
302734A0b, 1, SX2991922A, b, 120,  variable, 1, wye,  1.71840668678284, 0.97 
302735A0a, 1, SX2991923A, a, 120,  variable, 1, wye,  8.03422434389591, 0.97 
302735A0b, 1, SX2991923A, b, 120,  variable, 1, wye,  0.835775656104088, 0.97 
302803C0a, 1, SX3085400C, a, 120,  variable, 1, wye,  1.67722884535789, 0.97 
302803C0b, 1, SX3085400C, b, 120,  variable, 1, wye,  8.4927711546421, 0.97 
302804C0a, 1, SX3141399C, a, 120,  variable, 1, wye,  11.2695054376125, 0.97 
302804C0b, 1, SX3141399C, b, 120,  variable, 1, wye,  3.99049456238747, 0.97 
302805C0a, 1, SX2954351C, a, 120,  variable, 1, wye,  2.45353479385376, 0.97 
302805C0b, 1, SX2954351C, b, 120,  variable, 1, wye,  3.64646520614624, 0.97 
302807C0a, 1, SX3235266C, a, 120,  variable, 1, wye,  9.61248180091381, 0.97 
302807C0b, 1, SX3235266C, b, 120,  variable, 1, wye,  0.557518199086189, 0.97 
302808C0a, 1, SX2841626C, a, 120,  variable, 1, wye,  2.65136186957359, 0.97 
302808C0b, 1, SX2841626C, b, 120,  variable, 1, wye,  1.41863813042641, 0.97 
302809C0a, 1, SX2954350C, a, 120,  variable, 1, wye,  4.3598389685154, 0.97 
302809C0b, 1, SX2954350C, b, 120,  variable, 1, wye,  1.7401610314846, 0.97 
302810C0a, 1, SX3178977C, a, 120,  variable, 1, wye,  2.53858683109283, 0.97 
302810C0b, 1, SX3178977C, b, 120,  variable, 1, wye,  3.56141316890717, 0.97 
302811C0a, 1, SX3160105C, a, 120,  variable, 1, wye,  1.98536936640739, 0.97 
302811C0b, 1, SX3160105C, b, 120,  variable, 1, wye,  4.11463063359261, 0.97 
302812C0a, 1, SX2691945C, a, 120,  variable, 1, wye,  5.02613635897636, 0.97 
302812C0b, 1, SX2691945C, b, 120,  variable, 1, wye,  5.14386364102364, 0.97 
302813C0a, 1, SX3010567C, a, 120,  variable, 1, wye,  2.96145642399788, 0.97 
302813C0b, 1, SX3010567C, b, 120,  variable, 1, wye,  3.13854357600212, 0.97 
302834C0a, 1, SX2841625C, a, 120,  variable, 1, wye,  1.85866358280182, 0.97 
302834C0b, 1, SX2841625C, b, 120,  variable, 1, wye,  2.21133641719818, 0.97 
302858C0a, 1, SX2897776C, a, 120,  variable, 1, wye,  4.02308733165264, 0.97 
302858C0b, 1, SX2897776C, b, 120,  variable, 1, wye,  6.14691266834736, 0.97 
302859C0a, 1, SX3254215C, a, 120,  variable, 1, wye,  5.84941564798355, 0.97 
302859C0b, 1, SX3254215C, b, 120,  variable, 1, wye,  0.250584352016449, 0.97 
302860C0a, 1, SX3122819C, a, 120,  variable, 1, wye,  4.82540237307549, 0.97 
302860C0b, 1, SX3122819C, b, 120,  variable, 1, wye,  10.4345976269245, 0.97 
302861C0a, 1, SX2748133C, a, 120,  variable, 1, wye,  3.29357364177704, 0.97 
302861C0b, 1, SX2748133C, b, 120,  variable, 1, wye,  2.80642635822296, 0.97 
302862C0a, 1, SX3085399C, a, 120,  variable, 1, wye,  4.08393432497978, 0.97 
302862C0b, 1, SX3085399C, b, 120,  variable, 1, wye,  2.01606567502022, 0.97 
310560A0a, 1, SX2879074A, a, 120,  variable, 1, wye,  4.34183719158173, 0.97 
310560A0b, 1, SX2879074A, b, 120,  variable, 1, wye,  0.978162808418274, 0.97 
310561A0a, 1, SX3122820A, a, 120,  variable, 1, wye,  8.49483983457088, 0.97 
310561A0b, 1, SX3122820A, b, 120,  variable, 1, wye,  0.375160165429115, 0.97 
310568A0a, 1, SX2710517A, a, 120,  variable, 1, wye,  1.20258293151855, 0.97 
310568A0b, 1, SX2710517A, b, 120,  variable, 1, wye,  4.11741706848145, 0.97 
310569A0a, 1, SX3197639A, a, 120,  variable, 1, wye,  0.260355494618416, 0.97 
310569A0b, 1, SX3197639A, b, 120,  variable, 1, wye,  8.60964450538158, 0.97 
310570A0a, 1, SX3160106A, a, 120,  variable, 1, wye,  6.49223088622093, 0.97 
310570A0b, 1, SX3160106A, b, 120,  variable, 1, wye,  2.37776911377907, 0.97 
321159A0a, 1, SX3008248A, a, 120,  variable, 1, wye,  2.52290926218033, 0.97 
321159A0b, 1, SX3008248A, b, 120,  variable, 1, wye,  2.79709073781967, 0.97 
321836A0a, 1, SX3235247A, a, 120,  variable, 1, wye,  0.71672101020813, 0.97 
321836A0b, 1, SX3235247A, b, 120,  variable, 1, wye,  4.60327898979187, 0.97 
321837A0a, 1, SX2673312A, a, 120,  variable, 1, wye,  1.58399390280247, 0.97 
321837A0b, 1, SX2673312A, b, 120,  variable, 1, wye,  7.28600609719753, 0.97 
321838A0a, 1, SX2691944A, a, 120,  variable, 1, wye,  8.05856907963753, 0.97 
321838A0b, 1, SX2691944A, b, 120,  variable, 1, wye,  0.811430920362472, 0.97 
321839A0a, 1, SX2710516A, a, 120,  variable, 1, wye,  2.85315470635891, 0.97 
321839A0b, 1, SX2710516A, b, 120,  variable, 1, wye,  6.01684529364109, 0.97 
321840B0a, 1, SX2804256B, a, 120,  variable, 1, wye,  2.76514065265656, 0.97 
321840B0b, 1, SX2804256B, b, 120,  variable, 1, wye,  1.12485934734344, 0.97 
321841B0a, 1, SX2954347B, a, 120,  variable, 1, wye,  3.35705384194851, 0.97 
321841B0b, 1, SX2954347B, b, 120,  variable, 1, wye,  6.37294615805149, 0.97 
321845B0a, 1, SX3178975B, a, 120,  variable, 1, wye,  9.48545577645302, 0.97 
321845B0b, 1, SX3178975B, b, 120,  variable, 1, wye,  0.244544223546981, 0.97 
321847B0a, 1, SX3160100B, a, 120,  variable, 1, wye,  3.94550325870514, 0.97 
321847B0b, 1, SX3160100B, b, 120,  variable, 1, wye,  1.89449674129486, 0.97 
321848B0a, 1, SX3085390B, a, 120,  variable, 1, wye,  1.4021152305603, 0.97 
321848B0b, 1, SX3085390B, b, 120,  variable, 1, wye,  4.4378847694397, 0.97 
321849B0a, 1, SX2748152B, a, 120,  variable, 1, wye,  1.36692286968231, 0.97 
321849B0b, 1, SX2748152B, b, 120,  variable, 1, wye,  4.47307713031769, 0.97 
321851B0a, 1, SX2729434B, a, 120,  variable, 1, wye,  0.743569288253784, 0.97 
321851B0b, 1, SX2729434B, b, 120,  variable, 1, wye,  5.09643071174622, 0.97 
321852C0a, 1, SX2916608C, a, 120,  variable, 1, wye,  3.86245959997177E-02, 0.97 
321852C0b, 1, SX2916608C, b, 120,  variable, 1, wye,  4.03137540400028, 0.97 
321853B0a, 1, SX2673313B, a, 120,  variable, 1, wye,  1.11543093681335, 0.97 
321853B0b, 1, SX2673313B, b, 120,  variable, 1, wye,  8.61456906318665, 0.97 
321854B0a, 1, SX2804257B, a, 120,  variable, 1, wye,  1.35341832637787, 0.97 
321854B0b, 1, SX2804257B, b, 120,  variable, 1, wye,  4.48658167362213, 0.97 
321855B0a, 1, SX2860485B, a, 120,  variable, 1, wye,  3.03824307441711, 0.97 
321855B0b, 1, SX2860485B, b, 120,  variable, 1, wye,  2.80175692558289, 0.97 
321856B0a, 1, SX2860506B, a, 120,  variable, 1, wye,  5.38892019748688, 0.97 
321856B0b, 1, SX2860506B, b, 120,  variable, 1, wye,  0.451079802513123, 0.97 
321858B0a, 1, SX3122815B, a, 120,  variable, 1, wye,  2.03643472671509, 0.97 
321858B0b, 1, SX3122815B, b, 120,  variable, 1, wye,  3.80356527328491, 0.97 
321859B0a, 1, SX3254213B, a, 120,  variable, 1, wye,  8.34756267249584, 0.97 
321859B0b, 1, SX3254213B, b, 120,  variable, 1, wye,  1.38243732750416, 0.97 
321860B0a, 1, SX2785543B, a, 120,  variable, 1, wye,  8.82149520277977, 0.97 
321860B0b, 1, SX2785543B, b, 120,  variable, 1, wye,  0.90850479722023, 0.97 
321861C0a, 1, SX3235248C, a, 120,  variable, 1, wye,  1.33552430272102, 0.97 
321861C0b, 1, SX3235248C, b, 120,  variable, 1, wye,  4.76447569727898, 0.97 
321874A0a, 1, SX2764412A, a, 120,  variable, 1, wye,  3.05308479785919, 0.97 
321874A0b, 1, SX2764412A, b, 120,  variable, 1, wye,  5.81691520214081, 0.97 
321876A0a, 1, SX3027132A, a, 120,  variable, 1, wye,  2.49680269002914, 0.97 
321876A0b, 1, SX3027132A, b, 120,  variable, 1, wye,  2.82319730997086, 0.97 
321877A0a, 1, SX3101787A, a, 120,  variable, 1, wye,  4.68971275210381, 0.97 
321877A0b, 1, SX3101787A, b, 120,  variable, 1, wye,  4.18028724789619, 0.97 
321878A0a, 1, SX3101788A, a, 120,  variable, 1, wye,  2.07361773192883, 0.97 
321878A0b, 1, SX3101788A, b, 120,  variable, 1, wye,  6.79638226807117, 0.97 
321880A0a, 1, SX2876812A, a, 120,  variable, 1, wye,  4.82189814567566, 0.97 
321880A0b, 1, SX2876812A, b, 120,  variable, 1, wye,  0.498101854324341, 0.97 
321881A0a, 1, SX2970811A, a, 120,  variable, 1, wye,  1.88709582865238, 0.97 
321881A0b, 1, SX2970811A, b, 120,  variable, 1, wye,  6.98290417134762, 0.97 
321882C0a, 1, SX2916607C, a, 120,  variable, 1, wye,  2.63038507819176, 0.97 
321882C0b, 1, SX2916607C, b, 120,  variable, 1, wye,  7.53961492180824, 0.97 
321883C0a, 1, SX3010564C, a, 120,  variable, 1, wye,  2.52166288495064, 0.97 
321883C0b, 1, SX3010564C, b, 120,  variable, 1, wye,  3.57833711504936, 0.97 
321884C0a, 1, SX2710515C, a, 120,  variable, 1, wye,  7.7733186340332, 0.97 
321884C0b, 1, SX2710515C, b, 120,  variable, 1, wye,  7.4866813659668, 0.97 
321886C0a, 1, SX2766746C, a, 120,  variable, 1, wye,  2.32032015502453, 0.97 
321886C0b, 1, SX2766746C, b, 120,  variable, 1, wye,  7.84967984497547, 0.97 
321887C0a, 1, SX2691941C, a, 120,  variable, 1, wye,  10.0585757696629, 0.97 
321887C0b, 1, SX2691941C, b, 120,  variable, 1, wye,  0.111424230337143, 0.97 
321888C0a, 1, SX3235241C, a, 120,  variable, 1, wye,  1.44766573727131, 0.97 
321888C0b, 1, SX3235241C, b, 120,  variable, 1, wye,  8.72233426272869, 0.97 
321890C0a, 1, SX3104118C, a, 120,  variable, 1, wye,  12.3913606786728, 0.97 
321890C0b, 1, SX3104118C, b, 120,  variable, 1, wye,  2.86863932132721, 0.97 
321891C0a, 1, SX2748126C, a, 120,  variable, 1, wye,  1.03505771577358, 0.97 
321891C0b, 1, SX2748126C, b, 120,  variable, 1, wye,  9.13494228422642, 0.97 
321892C0a, 1, SX3235267C, a, 120,  variable, 1, wye,  2.78347685694695, 0.97 
321892C0b, 1, SX3235267C, b, 120,  variable, 1, wye,  7.38652314305305, 0.97 
321893C0a, 1, SX2841645C, a, 120,  variable, 1, wye,  8.35812116682529, 0.97 
321893C0b, 1, SX2841645C, b, 120,  variable, 1, wye,  1.81187883317471, 0.97 
321894C0a, 1, SX3066829C, a, 120,  variable, 1, wye,  4.30385803699493, 0.97 
321894C0b, 1, SX3066829C, b, 120,  variable, 1, wye,  5.86614196300507, 0.97 
323233B0a, 1, SX3254203B, a, 120,  variable, 1, wye,  3.32455811977386, 0.97 
323233B0b, 1, SX3254203B, b, 120,  variable, 1, wye,  2.51544188022614, 0.97 
323234B0a, 1, SX2860480B, a, 120,  variable, 1, wye,  2.12235147118568, 0.97 
323234B0b, 1, SX2860480B, b, 120,  variable, 1, wye,  7.60764852881432, 0.97 
323235B0a, 1, SX3197624B, a, 120,  variable, 1, wye,  0.385671839118004, 0.97 
323235B0b, 1, SX3197624B, b, 120,  variable, 1, wye,  1.564328160882, 0.97 
323236B0a, 1, SX2822860B, a, 120,  variable, 1, wye,  8.92909623861313, 0.97 
323236B0b, 1, SX2822860B, b, 120,  variable, 1, wye,  0.800903761386872, 0.97 
323237B0a, 1, SX3048199B, a, 120,  variable, 1, wye,  2.73804545879364, 0.97 
323237B0b, 1, SX3048199B, b, 120,  variable, 1, wye,  3.10195454120636, 0.97 
323241B0a, 1, SX2710508B, a, 120,  variable, 1, wye,  3.6222327709198, 0.97 
323241B0b, 1, SX2710508B, b, 120,  variable, 1, wye,  2.2177672290802, 0.97 
323242B0a, 1, SX3122810B, a, 120,  variable, 1, wye,  9.13576661884785, 0.97 
323242B0b, 1, SX3122810B, b, 120,  variable, 1, wye,  0.594233381152153, 0.97 
323243B0a, 1, SX2897765B, a, 120,  variable, 1, wye,  0.594021682739258, 0.97 
323243B0b, 1, SX2897765B, b, 120,  variable, 1, wye,  5.24597831726074, 0.97 
323244B0a, 1, SX2804248B, a, 120,  variable, 1, wye,  3.67350088059902, 0.97 
323244B0b, 1, SX2804248B, b, 120,  variable, 1, wye,  0.216499119400978, 0.97 
323245B0a, 1, SX2785512B, a, 120,  variable, 1, wye,  3.51231369137764, 0.97 
323245B0b, 1, SX2785512B, b, 120,  variable, 1, wye,  6.21768630862236, 0.97 
323247B0a, 1, SX2935553B, a, 120,  variable, 1, wye,  4.52465852797031, 0.97 
323247B0b, 1, SX2935553B, b, 120,  variable, 1, wye,  5.20534147202969, 0.97 
323248B0a, 1, SX3048207B, a, 120,  variable, 1, wye,  3.08680109024048, 0.97 
323248B0b, 1, SX3048207B, b, 120,  variable, 1, wye,  2.75319890975952, 0.97 
323249B0a, 1, SX2729427B, a, 120,  variable, 1, wye,  5.24681060314178, 0.97 
323249B0b, 1, SX2729427B, b, 120,  variable, 1, wye,  0.593189396858215, 0.97 
323250B0a, 1, SX2748131B, a, 120,  variable, 1, wye,  0.262070150375366, 0.97 
323250B0b, 1, SX2748131B, b, 120,  variable, 1, wye,  5.57792984962463, 0.97 
323252B0a, 1, SX2879066B, a, 120,  variable, 1, wye,  0.145427250862122, 0.97 
323252B0b, 1, SX2879066B, b, 120,  variable, 1, wye,  5.69457274913788, 0.97 
323253B0a, 1, SX2973152B, a, 120,  variable, 1, wye,  2.57070052623749, 0.97 
323253B0b, 1, SX2973152B, b, 120,  variable, 1, wye,  7.15929947376251, 0.97 
323254B0a, 1, SX2879068B, a, 120,  variable, 1, wye,  6.76869113862515, 0.97 
323254B0b, 1, SX2879068B, b, 120,  variable, 1, wye,  2.96130886137485, 0.97 
323255B0a, 1, SX2860484B, a, 120,  variable, 1, wye,  5.20196915626526, 0.97 
323255B0b, 1, SX2860484B, b, 120,  variable, 1, wye,  0.638030843734741, 0.97 
323261B0a, 1, SX3085397B, a, 120,  variable, 1, wye,  0.2397091537714, 0.97 
323261B0b, 1, SX3085397B, b, 120,  variable, 1, wye,  9.4902908462286, 0.97 
323263A0a, 1, SX3066812A, a, 120,  variable, 1, wye,  8.00908233880997, 0.97 
323263A0b, 1, SX3066812A, b, 120,  variable, 1, wye,  0.860917661190033, 0.97 
323264B0a, 1, SX3216344B, a, 120,  variable, 1, wye,  2.24885686337948, 0.97 
323264B0b, 1, SX3216344B, b, 120,  variable, 1, wye,  17.2011431366205, 0.97 
323265B0a, 1, SX2860501B, a, 120,  variable, 1, wye,  8.48739112734795, 0.97 
323265B0b, 1, SX2860501B, b, 120,  variable, 1, wye,  1.24260887265205, 0.97 
323266B0a, 1, SX3197632B, a, 120,  variable, 1, wye,  3.53695148944855, 0.97 
323266B0b, 1, SX3197632B, b, 120,  variable, 1, wye,  2.30304851055145, 0.97 
323267B0a, 1, SX2710514B, a, 120,  variable, 1, wye,  8.10525880813599, 0.97 
323267B0b, 1, SX2710514B, b, 120,  variable, 1, wye,  1.62474119186401, 0.97 
323273B0a, 1, SX3048203B, a, 120,  variable, 1, wye,  5.41090008199215, 0.97 
323273B0b, 1, SX3048203B, b, 120,  variable, 1, wye,  4.31909991800785, 0.97 
323274B0a, 1, SX2860500B, a, 120,  variable, 1, wye,  0.634838151931763, 0.97 
323274B0b, 1, SX2860500B, b, 120,  variable, 1, wye,  5.20516184806824, 0.97 
323275B0a, 1, SX3197660B, a, 120,  variable, 1, wye,  4.60049784719944, 0.97 
323275B0b, 1, SX3197660B, b, 120,  variable, 1, wye,  5.12950215280056, 0.97 
323277B0a, 1, SX2897800B, a, 120,  variable, 1, wye,  2.92624861955643, 0.97 
323277B0b, 1, SX2897800B, b, 120,  variable, 1, wye,  0.963751380443573, 0.97 
323279B0a, 1, SX3235246B, a, 120,  variable, 1, wye,  2.83913947582245, 0.97 
323279B0b, 1, SX3235246B, b, 120,  variable, 1, wye,  3.00086052417755, 0.97 
323280B0a, 1, SX2710512B, a, 120,  variable, 1, wye,  4.91681417822838, 0.97 
323280B0b, 1, SX2710512B, b, 120,  variable, 1, wye,  4.81318582177162, 0.97 
323282B0a, 1, SX2897791B, a, 120,  variable, 1, wye,  14.1910068577528, 0.97 
323282B0b, 1, SX2897791B, b, 120,  variable, 1, wye,  0.3989931422472, 0.97 
323283B0a, 1, SX2916618B, a, 120,  variable, 1, wye,  6.32689113140106, 0.97 
323283B0b, 1, SX2916618B, b, 120,  variable, 1, wye,  8.26310886859894, 0.97 
323284B0a, 1, SX3160113B, a, 120,  variable, 1, wye,  1.45209782540798, 0.97 
323284B0b, 1, SX3160113B, b, 120,  variable, 1, wye,  8.27790217459202, 0.97 
323285B0a, 1, SX2804269B, a, 120,  variable, 1, wye,  6.2684878885746, 0.97 
323285B0b, 1, SX2804269B, b, 120,  variable, 1, wye,  3.4615121114254, 0.97 
323286B0a, 1, SX2989564B, a, 120,  variable, 1, wye,  2.46084169864655, 0.97 
323286B0b, 1, SX2989564B, b, 120,  variable, 1, wye,  3.37915830135345, 0.97 
323287B0a, 1, SX2897789B, a, 120,  variable, 1, wye,  4.32766241073608, 0.97 
323287B0b, 1, SX2897789B, b, 120,  variable, 1, wye,  1.51233758926392, 0.97 
323387B0a, 1, SX2690941B, a, 120,  variable, 1, wye,  5.02426848590374, 0.97 
323387B0b, 1, SX2690941B, b, 120,  variable, 1, wye,  4.70573151409626, 0.97 
323388B0a, 1, SX3234185B, a, 120,  variable, 1, wye,  8.99961506724358, 0.97 
323388B0b, 1, SX3234185B, b, 120,  variable, 1, wye,  0.730384932756424, 0.97 
323389B0a, 1, SX3065750B, a, 120,  variable, 1, wye,  6.64619922459126, 0.97 
323389B0b, 1, SX3065750B, b, 120,  variable, 1, wye,  3.08380077540875, 0.97 
323391B0a, 1, SX3159037B, a, 120,  variable, 1, wye,  13.0537015628815, 0.97 
323391B0b, 1, SX3159037B, b, 120,  variable, 1, wye,  1.53629843711853, 0.97 
323392B0a, 1, SX2748124B, a, 120,  variable, 1, wye,  4.76006268918514, 0.97 
323392B0b, 1, SX2748124B, b, 120,  variable, 1, wye,  4.96993731081486, 0.97 
323394B0a, 1, SX2710504B, a, 120,  variable, 1, wye,  13.9317322337627, 0.97 
323394B0b, 1, SX2710504B, b, 120,  variable, 1, wye,  0.658267766237259, 0.97 
323397B0a, 1, SX2954346B, a, 120,  variable, 1, wye,  9.70821521818638, 0.97 
323397B0b, 1, SX2954346B, b, 120,  variable, 1, wye,  2.17847818136221E-02, 0.97 
323398B0a, 1, SX2710505B, a, 120,  variable, 1, wye,  5.76398386001587, 0.97 
323398B0b, 1, SX2710505B, b, 120,  variable, 1, wye,  0.076016139984131, 0.97 
323399B0a, 1, SX3178974B, a, 120,  variable, 1, wye,  2.06291854381561, 0.97 
323399B0b, 1, SX3178974B, b, 120,  variable, 1, wye,  3.77708145618439, 0.97 
323400B0a, 1, SX2691943B, a, 120,  variable, 1, wye,  1.11077757835388, 0.97 
323400B0b, 1, SX2691943B, b, 120,  variable, 1, wye,  4.72922242164612, 0.97 
323403B0a, 1, SX2916603B, a, 120,  variable, 1, wye,  0.348211216926575, 0.97 
323403B0b, 1, SX2916603B, b, 120,  variable, 1, wye,  5.49178878307343, 0.97 
323418A0a, 1, SX2804254A, a, 120,  variable, 1, wye,  6.63408878803253, 0.97 
323418A0b, 1, SX2804254A, b, 120,  variable, 1, wye,  2.23591121196747, 0.97 
325245B0a, 1, SX2710513B, a, 120,  variable, 1, wye,  1.8703800624609, 0.97 
325245B0b, 1, SX2710513B, b, 120,  variable, 1, wye,  2.0196199375391, 0.97 
325472B0a, 1, SX2973149B, a, 120,  variable, 1, wye,  4.82539582252502, 0.97 
325472B0b, 1, SX2973149B, b, 120,  variable, 1, wye,  1.01460417747498, 0.97 
325473B0a, 1, SX3010562B, a, 120,  variable, 1, wye,  2.01500101566315, 0.97 
325473B0b, 1, SX3010562B, b, 120,  variable, 1, wye,  3.82499898433685, 0.97 
325474B0a, 1, SX3254228B, a, 120,  variable, 1, wye,  5.45742218732834, 0.97 
325474B0b, 1, SX3254228B, b, 120,  variable, 1, wye,  4.27257781267166, 0.97 
328363B0a, 1, SX2936213B, a, 120,  variable, 1, wye,  4.14886619389057, 0.97 
328363B0b, 1, SX2936213B, b, 120,  variable, 1, wye,  10.4411338061094, 0.97 
328364C0a, 1, SX2692633C, a, 120,  variable, 1, wye,  9.54284574866295, 0.97 
328364C0b, 1, SX2692633C, b, 120,  variable, 1, wye,  0.627154251337052, 0.97 
328365B0a, 1, SX3179646B, a, 120,  variable, 1, wye,  10.0775998991728, 0.97 
328365B0b, 1, SX3179646B, b, 120,  variable, 1, wye,  4.51240010082722, 0.97 
328367C0a, 1, SX3104830C, a, 120,  variable, 1, wye,  2.96367679595947, 0.97 
328367C0b, 1, SX3104830C, b, 120,  variable, 1, wye,  1.10632320404053, 0.97 
330121B0a, 1, SX3142078B, a, 120,  variable, 1, wye,  1.63168641030788, 0.97 
